DISTRICT,DT_CEN_CD,ST_CEN_CD,ST_NM,avg_lights_x_pct,avg_vis,censuscode,cf_cvg,stable_lights
Kollam,13,32,Kerala,11.408129,12.11719832,600,53.47116655,11.43017244
Koppal,6,29,Karnataka,5.655927279,6.665475351,560,63.89386199,5.660624164
Koraput,29,21,Odisha,1.269803149,4.98561827,398,67.68028047,1.270514186
Korba,5,22,Chhattisgarh,5.223366782,7.839981583,404,59.53782092,5.229013184
Koriya,1,22,Chhattisgarh,1.508091991,4.711057894,400,62.25486176,1.512552327
Kota,29,8,Rajasthan,8.218362776,9.932825639,127,75.04069102,8.219646694
Kottayam,10,32,Kerala,9.994414849,10.01688649,597,54.36710979,9.998383145
Kozhikode,4,32,Kerala,9.222139627,9.805966972,591,56.54341513,9.235370162
Krishna,16,28,Andhra Pradesh,10.73678801,10.98274427,547,76.01974119,10.74138162
Krishnagiri,30,33,Tamil Nadu,7.198355788,8.02393752,631,52.82273501,7.204120603
Kulgam,15,1,Jammu & Kashmir,0.750771066,4.082723931,15,59.75541288,0.749720442
Kullu,4,2,Himachal Pradesh,1.527918541,4.625643846,26,68.06009209,1.528878597
Kupwara,1,1,Jammu & Kashmir,0.614934374,3.899378477,1,67.19072093,0.614833973
Kurnool,21,28,Andhra Pradesh,4.666484139,6.486914666,552,64.04188141,4.6620137
Kurukshetra,4,6,Haryana,18.3997776,18.39937561,72,72.50252651,18.39937561
Kurung Kumey,12,12,Arunanchal Pradesh,0,3.698778445,256,61.99773067,0
Kushinagar,58,9,Uttar Pradesh,2.776367793,5.662923824,189,72.18845903,2.76604376
